"source_desc","crops","location","year","total","irrigated"
"SURVEY","HAY, ALFALFA","16ag10",2010,62000,NA
"SURVEY","HAY, ALFALFA","16ag70",2010,210000,NA
"SURVEY","HAY, ALFALFA","16ag80",2010,339000,NA
"SURVEY","HAY, ALFALFA","16ag90",2010,519000,NA
"SURVEY","HAYLAGE","16",2010,95000,NA
"SURVEY","HAYLAGE, (EXCL ALFALFA)","16",2010,10000,NA
"SURVEY","HAYLAGE, ALFALFA","16",2010,85000,NA
"SURVEY","HOPS","16",2010,2331,NA
"SURVEY","LENTILS","16",2010,54000,NA
"SURVEY","MINT, PEPPERMINT, OIL","16",2010,15500,NA
"SURVEY","MINT, SPEARMINT, OIL","16",2010,1000,NA
"SURVEY","OATS","16",2010,20000,NA
"SURVEY","OATS","16017",2010,300,NA
"SURVEY","OATS","16029",2010,1900,NA
"SURVEY","OATS","16049",2010,2200,NA
"SURVEY","OATS","16055",2010,800,NA
"SURVEY","OATS","16061",2010,1200,NA
"SURVEY","OATS","16069",2010,400,NA
"SURVEY","OATS","16ag10",2010,6000,NA
"SURVEY","OATS","16ag90",2010,9000,NA
"SURVEY","OATS","16ag98",2010,5000,NA
"SURVEY","ONIONS, DRY, SUMMER, STORAGE","16",2010,9000,NA
"SURVEY","PEAS, AUSTRIAN WINTER","16",2010,9000,NA
"SURVEY","PEAS, DRY EDIBLE","16",2010,30000,NA
"SURVEY","POTATOES","16",2010,294000,NA
"SURVEY","POTATOES","16005",2010,3600,NA
"SURVEY","POTATOES","16011",2010,61800,NA
"SURVEY","POTATOES","16019",2010,21400,NA
"SURVEY","POTATOES","16027",2010,5900,NA
"SURVEY","POTATOES","16029",2010,7700,NA
"SURVEY","POTATOES","16031",2010,22500,NA
"SURVEY","POTATOES","16039",2010,5400,NA
"SURVEY","POTATOES","16043",2010,22300,NA
"SURVEY","POTATOES","16051",2010,23800,NA
"SURVEY","POTATOES","16053",2010,10100,NA
"SURVEY","POTATOES","16065",2010,27900,NA
"SURVEY","POTATOES","16067",2010,23500,NA
"SURVEY","POTATOES","16073",2010,2500,NA
"SURVEY","POTATOES","16077",2010,28400,NA
"SURVEY","POTATOES","16081",2010,5300,NA
"SURVEY","POTATOES","16083",2010,6000,NA
"SURVEY","POTATOES","16ag70",2010,16000,NA
"SURVEY","POTATOES","16ag80",2010,71000,NA
"SURVEY","POTATOES","16ag90",2010,207000,NA
"SURVEY","POTATOES, FALL","16",2010,294000,NA
"SURVEY","SUGARBEETS","16",2010,170000,NA
"SURVEY","SUGARBEETS","16001",2010,2100,NA
"SURVEY","SUGARBEETS","16011",2010,19500,NA
"SURVEY","SUGARBEETS","16027",2010,8900,NA
"SURVEY","SUGARBEETS","16031",2010,32400,NA
"SURVEY","SUGARBEETS","16039",2010,7400,NA
"SURVEY","SUGARBEETS","16053",2010,12400,NA
"SURVEY","SUGARBEETS","16063",2010,4000,NA
"SURVEY","SUGARBEETS","16067",2010,44900,NA
"SURVEY","SUGARBEETS","16073",2010,5300,NA
"SURVEY","SUGARBEETS","16077",2010,18700,NA
"SURVEY","SUGARBEETS","16083",2010,8600,NA
"SURVEY","SUGARBEETS","16087",2010,1500,NA
"SURVEY","SUGARBEETS","16ag70",2010,26900,NA
"SURVEY","SUGARBEETS","16ag80",2010,104900,NA
"SURVEY","SUGARBEETS","16ag90",2010,38200,NA
"SURVEY","VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET","16",2010,9000,NA
"SURVEY","WHEAT","16",2010,1342000,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16",2010,615000,385000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16001",2010,2600,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16005",2010,13300,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16009",2010,8000,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16011",2010,65000,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16019",2010,60200,39500
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16021",2010,4200,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16025",2010,2700,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16027",2010,3900,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16029",2010,22800,7100
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16031",2010,23200,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16041",2010,4000,1700
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16043",2010,40900,32500
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16049",2010,29200,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16051",2010,57500,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16053",2010,7100,7100
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16057",2010,33400,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16061",2010,20300,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16063",2010,5800,5800
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16065",2010,48000,35500
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16067",2010,22700,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16069",2010,16400,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16071",2010,18500,4700
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16075",2010,1300,1300
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16077",2010,37300,27900
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16081",2010,12000,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16083",2010,3900,NA
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16ag10",2010,120500,4500
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16ag70",2010,18500,17500
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16ag80",2010,69000,62000
"SURVEY","WHEAT, SPRING, (EXCL DURUM)","16ag90",2010,407000,301000
"SURVEY","WHEAT, SPRING, DURUM","16",2010,17000,NA
"SURVEY","WHEAT, WINTER","16",2010,710000,265000
"SURVEY","WHEAT, WINTER","16001",2010,5700,5700
"SURVEY","WHEAT, WINTER","16005",2010,18200,8600
"SURVEY","WHEAT, WINTER","16009",2010,26000,NA
"SURVEY","WHEAT, WINTER","16011",2010,76000,NA
"SURVEY","WHEAT, WINTER","16019",2010,12100,4600
"SURVEY","WHEAT, WINTER","16021",2010,12000,NA
"SURVEY","WHEAT, WINTER","16027",2010,23500,23500
"SURVEY","WHEAT, WINTER","16029",2010,19000,5000
"SURVEY","WHEAT, WINTER","16031",2010,55000,41000
"SURVEY","WHEAT, WINTER","16035",2010,10000,NA
"SURVEY","WHEAT, WINTER","16039",2010,10500,NA
"SURVEY","WHEAT, WINTER","16041",2010,15000,5200
"SURVEY","WHEAT, WINTER","16045",2010,2400,NA
"SURVEY","WHEAT, WINTER","16047",2010,1600,1600
"SURVEY","WHEAT, WINTER","16049",2010,57000,NA
"SURVEY","WHEAT, WINTER","16051",2010,2700,2700
"SURVEY","WHEAT, WINTER","16053",2010,6900,6900
"SURVEY","WHEAT, WINTER","16057",2010,72000,NA
"SURVEY","WHEAT, WINTER","16061",2010,66000,NA
"SURVEY","WHEAT, WINTER","16065",2010,2500,NA
"SURVEY","WHEAT, WINTER","16067",2010,9100,NA
"SURVEY","WHEAT, WINTER","16069",2010,83000,NA
"SURVEY","WHEAT, WINTER","16071",2010,18600,2100
"SURVEY","WHEAT, WINTER","16073",2010,6700,6700
"SURVEY","WHEAT, WINTER","16075",2010,4600,NA
"SURVEY","WHEAT, WINTER","16077",2010,54600,26600
"SURVEY","WHEAT, WINTER","16081",2010,1600,NA
"SURVEY","WHEAT, WINTER","16083",2010,16200,NA
"SURVEY","WHEAT, WINTER","16087",2010,4600,NA
"SURVEY","WHEAT, WINTER","16ag10",2010,336000,NA
"SURVEY","WHEAT, WINTER","16ag70",2010,58000,56000
"SURVEY","WHEAT, WINTER","16ag80",2010,92000,75000
"SURVEY","WHEAT, WINTER","16ag90",2010,224000,134000
"SURVEY","BARLEY","30",2010,620000,NA
"SURVEY","BARLEY","30001",2010,3700,NA
"SURVEY","BARLEY","30003",2010,14000,NA
"SURVEY","BARLEY","30005",2010,11600,NA
"SURVEY","BARLEY","30007",2010,5500,NA
"SURVEY","BARLEY","30009",2010,8000,NA
"SURVEY","BARLEY","30013",2010,28000,NA
"SURVEY","BARLEY","30015",2010,36200,NA
"SURVEY","BARLEY","30017",2010,2000,NA
"SURVEY","BARLEY","30021",2010,7000,NA
"SURVEY","BARLEY","30025",2010,1600,NA
"SURVEY","BARLEY","30027",2010,23000,NA
"SURVEY","BARLEY","30029",2010,5200,NA
"SURVEY","BARLEY","30031",2010,24500,NA
"SURVEY","BARLEY","30033",2010,5600,NA
"SURVEY","BARLEY","30035",2010,78000,NA
"SURVEY","BARLEY","30045",2010,16500,NA
"SURVEY","BARLEY","30047",2010,1500,NA
"SURVEY","BARLEY","30049",2010,10200,NA
"SURVEY","BARLEY","30051",2010,18500,NA
"SURVEY","BARLEY","30055",2010,6300,NA
"SURVEY","BARLEY","30059",2010,5000,NA
"SURVEY","BARLEY","30063",2010,200,NA
"SURVEY","BARLEY","30073",2010,68400,NA
"SURVEY","BARLEY","30083",2010,18500,NA
"SURVEY","BARLEY","30085",2010,2800,NA
"SURVEY","BARLEY","30087",2010,5500,NA
"SURVEY","BARLEY","30095",2010,5700,NA
"SURVEY","BARLEY","30099",2010,68200,NA
"SURVEY","BARLEY","30101",2010,53400,NA
"SURVEY","BARLEY","30103",2010,3600,NA
"SURVEY","BARLEY","30105",2010,6200,NA
"SURVEY","BARLEY","30107",2010,8400,NA
"SURVEY","BARLEY","30111",2010,20000,NA
"SURVEY","BARLEY","30ag10",2010,9000,NA
"SURVEY","BARLEY","30ag20",2010,358000,NA
"SURVEY","BARLEY","30ag30",2010,50000,NA
"SURVEY","BARLEY","30ag50",2010,103000,NA
"SURVEY","BARLEY","30ag70",2010,30000,NA
"SURVEY","BARLEY","30ag80",2010,54000,NA
"SURVEY","BARLEY","30ag90",2010,16000,NA
"SURVEY","BEANS, DRY EDIBLE","30",2010,17700,NA
"SURVEY","BEANS, DRY EDIBLE","30009",2010,2900,NA
"SURVEY","BEANS, DRY EDIBLE","30021",2010,2500,NA
"SURVEY","BEANS, DRY EDIBLE","30083",2010,800,NA
"SURVEY","BEANS, DRY EDIBLE","30091",2010,1900,NA
"SURVEY","BEANS, DRY EDIBLE","30111",2010,1100,NA
"SURVEY","BEANS, DRY EDIBLE","30ag30",2010,9600,NA
"SURVEY","BEANS, DRY EDIBLE","30ag80",2010,5100,NA
"SURVEY","BEANS, DRY EDIBLE","30ag98",2010,3000,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","30",2010,5900,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","30ag30",2010,4600,NA
"SURVEY","BEANS, DRY EDIBLE, CHICKPEAS","30ag98",2010,1300,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30",2010,11800,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30021",2010,2500,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30ag30",2010,5000,NA
"SURVEY","BEANS, DRY EDIBLE, PINTO","30ag98",2010,6800,NA
"SURVEY","CANOLA","30",2010,17100,NA
"SURVEY","CANOLA","30029",2010,1600,NA
"SURVEY","CANOLA","30035",2010,3500,NA
"SURVEY","CANOLA","30073",2010,2900,NA
"SURVEY","CANOLA","30101",2010,1500,NA
"SURVEY","CANOLA","30ag10",2010,1600,NA
"SURVEY","CANOLA","30ag20",2010,9600,NA
"SURVEY","CANOLA","30ag30",2010,3500,NA
"SURVEY","CANOLA","30ag98",2010,2400,NA
"SURVEY","CORN, GRAIN","30",2010,34000,NA
"SURVEY","CORN, GRAIN","30003",2010,900,NA
"SURVEY","CORN, GRAIN","30009",2010,2000,NA
"SURVEY","CORN, GRAIN","30017",2010,3900,NA
"SURVEY","CORN, GRAIN","30021",2010,1800,NA
"SURVEY","CORN, GRAIN","30033",2010,600,NA
"SURVEY","CORN, GRAIN","30079",2010,1100,NA
"SURVEY","CORN, GRAIN","30083",2010,3700,NA
"SURVEY","CORN, GRAIN","30087",2010,1100,NA
"SURVEY","CORN, GRAIN","30095",2010,2200,NA
"SURVEY","CORN, GRAIN","30103",2010,2300,NA
"SURVEY","CORN, GRAIN","30105",2010,400,NA
"SURVEY","CORN, GRAIN","30111",2010,6600,NA
"SURVEY","CORN, GRAIN","30ag30",2010,8500,NA
"SURVEY","CORN, GRAIN","30ag80",2010,14000,NA
"SURVEY","CORN, GRAIN","30ag90",2010,8700,NA
"SURVEY","CORN, GRAIN","30ag98",2010,2800,NA
"SURVEY","CORN, SILAGE","30",2010,45000,NA
"SURVEY","CORN, SILAGE","30003",2010,1400,NA
"SURVEY","CORN, SILAGE","30009",2010,3500,NA
"SURVEY","CORN, SILAGE","30047",2010,1200,NA
"SURVEY","CORN, SILAGE","30065",2010,1100,NA
"SURVEY","CORN, SILAGE","30079",2010,1900,NA
"SURVEY","CORN, SILAGE","30083",2010,4400,NA
"SURVEY","CORN, SILAGE","30087",2010,3700,NA
"SURVEY","CORN, SILAGE","30095",2010,1400,NA
"SURVEY","CORN, SILAGE","30103",2010,1500,NA
"SURVEY","CORN, SILAGE","30105",2010,1500,NA
"SURVEY","CORN, SILAGE","30111",2010,8900,NA
"SURVEY","CORN, SILAGE","30ag10",2010,1800,NA
"SURVEY","CORN, SILAGE","30ag20",2010,3100,NA
"SURVEY","CORN, SILAGE","30ag30",2010,7700,NA
"SURVEY","CORN, SILAGE","30ag50",2010,2100,NA
"SURVEY","CORN, SILAGE","30ag70",2010,1500,NA
"SURVEY","CORN, SILAGE","30ag80",2010,16700,NA
"SURVEY","CORN, SILAGE","30ag90",2010,12100,NA
"SURVEY","FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES","30",2010,8800000,NA
"SURVEY","FLAXSEED","30",2010,15000,NA
"SURVEY","FLAXSEED","30ag20",2010,1300,NA
"SURVEY","FLAXSEED","30ag30",2010,12000,NA
"SURVEY","FLAXSEED","30ag98",2010,1700,NA
"SURVEY","HAY","30",2010,2850000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30",2010,9e+05,NA
"SURVEY","HAY, (EXCL ALFALFA)","30001",2010,54000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30003",2010,12000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30005",2010,25000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30007",2010,7000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30009",2010,11000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30011",2010,23000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30013",2010,22000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30015",2010,20000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30017",2010,18000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30021",2010,26000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30023",2010,8000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30025",2010,11000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30027",2010,25000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30029",2010,7000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30031",2010,11000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30033",2010,42000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30035",2010,13000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30037",2010,10000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30039",2010,10000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30041",2010,20000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30043",2010,7500,NA
"SURVEY","HAY, (EXCL ALFALFA)","30045",2010,17000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30047",2010,6500,NA
"SURVEY","HAY, (EXCL ALFALFA)","30049",2010,11000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30051",2010,5000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30053",2010,4500,NA
"SURVEY","HAY, (EXCL ALFALFA)","30055",2010,29000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30057",2010,16000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30059",2010,22000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30061",2010,1500,NA
"SURVEY","HAY, (EXCL ALFALFA)","30063",2010,8000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30065",2010,10000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30069",2010,7000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30071",2010,41000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30073",2010,10000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30075",2010,24000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30077",2010,22000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30079",2010,13000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30081",2010,9500,NA
"SURVEY","HAY, (EXCL ALFALFA)","30083",2010,28000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30085",2010,23000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30087",2010,22000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30089",2010,7000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30093",2010,2500,NA
"SURVEY","HAY, (EXCL ALFALFA)","30095",2010,17000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30097",2010,9500,NA
"SURVEY","HAY, (EXCL ALFALFA)","30099",2010,27000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30101",2010,7000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30105",2010,23000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30107",2010,16000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30109",2010,15000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30111",2010,13000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30ag10",2010,84000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30ag20",2010,168000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30ag30",2010,212000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30ag50",2010,147000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30ag70",2010,91000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30ag80",2010,72000,NA
"SURVEY","HAY, (EXCL ALFALFA)","30ag90",2010,126000,NA
"SURVEY","HAY, ALFALFA","30",2010,1950000,NA
"SURVEY","HAY, ALFALFA","30001",2010,34000,NA
"SURVEY","HAY, ALFALFA","30003",2010,50000,NA
"SURVEY","HAY, ALFALFA","30005",2010,59000,NA
"SURVEY","HAY, ALFALFA","30007",2010,26000,NA
"SURVEY","HAY, ALFALFA","30009",2010,35000,NA
"SURVEY","HAY, ALFALFA","30011",2010,76000,NA
"SURVEY","HAY, ALFALFA","30013",2010,77000,NA
"SURVEY","HAY, ALFALFA","30015",2010,24000,NA
"SURVEY","HAY, ALFALFA","30017",2010,49000,NA
"SURVEY","HAY, ALFALFA","30019",2010,19000,NA
"SURVEY","HAY, ALFALFA","30021",2010,31000,NA
"SURVEY","HAY, ALFALFA","30023",2010,3300,NA
"SURVEY","HAY, ALFALFA","30025",2010,77000,NA
"SURVEY","HAY, ALFALFA","30027",2010,163000,NA
"SURVEY","HAY, ALFALFA","30029",2010,11000,NA
"SURVEY","HAY, ALFALFA","30031",2010,41000,NA
"SURVEY","HAY, ALFALFA","30033",2010,40000,NA
"SURVEY","HAY, ALFALFA","30035",2010,31000,NA
"SURVEY","HAY, ALFALFA","30037",2010,31000,NA
"SURVEY","HAY, ALFALFA","30039",2010,7500,NA
"SURVEY","HAY, ALFALFA","30041",2010,13000,NA
"SURVEY","HAY, ALFALFA","30043",2010,13500,NA
"SURVEY","HAY, ALFALFA","30045",2010,81000,NA
"SURVEY","HAY, ALFALFA","30047",2010,28000,NA
"SURVEY","HAY, ALFALFA","30049",2010,27000,NA
"SURVEY","HAY, ALFALFA","30051",2010,10000,NA
"SURVEY","HAY, ALFALFA","30053",2010,2000,NA
"SURVEY","HAY, ALFALFA","30055",2010,31000,NA
"SURVEY","HAY, ALFALFA","30057",2010,39000,NA
"SURVEY","HAY, ALFALFA","30059",2010,20000,NA
"SURVEY","HAY, ALFALFA","30061",2010,1200,NA
"SURVEY","HAY, ALFALFA","30063",2010,6000,NA
"SURVEY","HAY, ALFALFA","30065",2010,30000,NA
"SURVEY","HAY, ALFALFA","30067",2010,31000,NA
"SURVEY","HAY, ALFALFA","30069",2010,17000,NA
"SURVEY","HAY, ALFALFA","30071",2010,46000,NA
"SURVEY","HAY, ALFALFA","30073",2010,40000,NA
"SURVEY","HAY, ALFALFA","30075",2010,79000,NA
"SURVEY","HAY, ALFALFA","30077",2010,11000,NA
"SURVEY","HAY, ALFALFA","30079",2010,25000,NA
"SURVEY","HAY, ALFALFA","30081",2010,10000,NA
"SURVEY","HAY, ALFALFA","30083",2010,52000,NA
"SURVEY","HAY, ALFALFA","30085",2010,55000,NA
"SURVEY","HAY, ALFALFA","30087",2010,29000,NA
"SURVEY","HAY, ALFALFA","30089",2010,13000,NA
"SURVEY","HAY, ALFALFA","30091",2010,22000,NA
"SURVEY","HAY, ALFALFA","30093",2010,1500,NA
"SURVEY","HAY, ALFALFA","30095",2010,41000,NA
"SURVEY","HAY, ALFALFA","30097",2010,26000,NA
"SURVEY","HAY, ALFALFA","30099",2010,46000,NA
"SURVEY","HAY, ALFALFA","30101",2010,26000,NA
"SURVEY","HAY, ALFALFA","30103",2010,10000,NA
"SURVEY","HAY, ALFALFA","30105",2010,70000,NA
"SURVEY","HAY, ALFALFA","30107",2010,38000,NA
"SURVEY","HAY, ALFALFA","30109",2010,26000,NA
"SURVEY","HAY, ALFALFA","30111",2010,49000,NA
"SURVEY","HAY, ALFALFA","30ag10",2010,93000,NA
"SURVEY","HAY, ALFALFA","30ag20",2010,295000,NA
"SURVEY","HAY, ALFALFA","30ag30",2010,320000,NA
"SURVEY","HAY, ALFALFA","30ag50",2010,510000,NA
"SURVEY","HAY, ALFALFA","30ag70",2010,129000,NA
"SURVEY","HAY, ALFALFA","30ag80",2010,242000,NA
"SURVEY","HAY, ALFALFA","30ag90",2010,361000,NA
"SURVEY","LENTILS","30",2010,247000,NA
"SURVEY","LENTILS","30013",2010,1000,NA
"SURVEY","LENTILS","30019",2010,28300,NA
"SURVEY","LENTILS","30021",2010,5200,NA
"SURVEY","LENTILS","30027",2010,1700,NA
"SURVEY","LENTILS","30041",2010,3400,NA
"SURVEY","LENTILS","30051",2010,5100,NA
"SURVEY","LENTILS","30055",2010,8100,NA
"SURVEY","LENTILS","30071",2010,4100,NA
"SURVEY","LENTILS","30073",2010,3100,NA
"SURVEY","LENTILS","30085",2010,23400,NA
"SURVEY","LENTILS","30091",2010,112000,NA
"SURVEY","LENTILS","30099",2010,3000,NA
"SURVEY","LENTILS","30101",2010,3800,NA
"SURVEY","LENTILS","30105",2010,15800,NA
"SURVEY","LENTILS","30109",2010,3400,NA
"SURVEY","LENTILS","30ag20",2010,32800,NA
"SURVEY","LENTILS","30ag30",2010,198000,NA
"SURVEY","LENTILS","30ag50",2010,3600,NA
"SURVEY","LENTILS","30ag90",2010,8400,NA
"SURVEY","LENTILS","30ag98",2010,4200,NA
"SURVEY","MUSTARD","30",2010,16000,NA
"SURVEY","MUSTARD","30091",2010,3600,NA
"SURVEY","MUSTARD","30101",2010,1400,NA
"SURVEY","MUSTARD","30ag20",2010,3900,NA
"SURVEY","MUSTARD","30ag30",2010,11200,NA
"SURVEY","MUSTARD","30ag98",2010,900,NA
"SURVEY","OATS","30",2010,22000,NA
"SURVEY","OATS","30001",2010,400,NA
"SURVEY","OATS","30003",2010,600,NA
"SURVEY","OATS","30005",2010,1000,NA
"SURVEY","OATS","30011",2010,800,NA
"SURVEY","OATS","30013",2010,200,NA
"SURVEY","OATS","30021",2010,1500,NA
"SURVEY","OATS","30025",2010,800,NA
"SURVEY","OATS","30027",2010,800,NA
"SURVEY","OATS","30029",2010,300,NA
"SURVEY","OATS","30031",2010,500,NA
"SURVEY","OATS","30041",2010,200,NA
"SURVEY","OATS","30045",2010,2200,NA
"SURVEY","OATS","30047",2010,600,NA
"SURVEY","OATS","30059",2010,600,NA
"SURVEY","OATS","30065",2010,500,NA
"SURVEY","OATS","30067",2010,300,NA
"SURVEY","OATS","30071",2010,700,NA
"SURVEY","OATS","30073",2010,300,NA
"SURVEY","OATS","30081",2010,400,NA
"SURVEY","OATS","30083",2010,1800,NA
"SURVEY","OATS","30091",2010,900,NA
"SURVEY","OATS","30097",2010,500,NA
"SURVEY","OATS","30105",2010,700,NA
"SURVEY","OATS","30107",2010,300,NA
"SURVEY","OATS","30109",2010,600,NA
"SURVEY","OATS","30111",2010,800,NA
"SURVEY","OATS","30ag10",2010,1700,NA
"SURVEY","OATS","30ag20",2010,5000,NA
"SURVEY","OATS","30ag30",2010,7000,NA
"SURVEY","OATS","30ag50",2010,5900,NA
"SURVEY","OATS","30ag70",2010,1300,NA
"SURVEY","OATS","30ag80",2010,2900,NA
"SURVEY","OATS","30ag90",2010,3200,NA
"SURVEY","PEAS, AUSTRIAN WINTER","30",2010,7000,NA
"SURVEY","PEAS, AUSTRIAN WINTER","30015",2010,700,NA
"SURVEY","PEAS, AUSTRIAN WINTER","30ag20",2010,4000,NA
"SURVEY","PEAS, AUSTRIAN WINTER","30ag30",2010,1400,NA
"SURVEY","PEAS, AUSTRIAN WINTER","30ag98",2010,1600,NA
"SURVEY","PEAS, DRY EDIBLE","30",2010,207000,NA
"SURVEY","PEAS, DRY EDIBLE","30011",2010,1200,NA
"SURVEY","PEAS, DRY EDIBLE","30013",2010,2400,NA
"SURVEY","PEAS, DRY EDIBLE","30015",2010,4200,NA
"SURVEY","PEAS, DRY EDIBLE","30019",2010,25700,NA
"SURVEY","PEAS, DRY EDIBLE","30021",2010,5200,NA
"SURVEY","PEAS, DRY EDIBLE","30025",2010,2600,NA
"SURVEY","PEAS, DRY EDIBLE","30027",2010,2300,NA
"SURVEY","PEAS, DRY EDIBLE","30031",2010,2200,NA
"SURVEY","PEAS, DRY EDIBLE","30033",2010,2100,NA
"SURVEY","PEAS, DRY EDIBLE","30035",2010,6000,NA
"SURVEY","PEAS, DRY EDIBLE","30041",2010,4900,NA
"SURVEY","PEAS, DRY EDIBLE","30045",2010,2200,NA
"SURVEY","PEAS, DRY EDIBLE","30051",2010,5300,NA
"SURVEY","PEAS, DRY EDIBLE","30055",2010,11000,NA
"SURVEY","PEAS, DRY EDIBLE","30073",2010,3100,NA
"SURVEY","PEAS, DRY EDIBLE","30083",2010,2500,NA
"SURVEY","PEAS, DRY EDIBLE","30085",2010,21500,NA
"SURVEY","PEAS, DRY EDIBLE","30091",2010,40500,NA
"SURVEY","PEAS, DRY EDIBLE","30099",2010,3200,NA
"SURVEY","PEAS, DRY EDIBLE","30105",2010,34500,NA
"SURVEY","PEAS, DRY EDIBLE","30ag10",2010,1900,NA
"SURVEY","PEAS, DRY EDIBLE","30ag20",2010,36200,NA
"SURVEY","PEAS, DRY EDIBLE","30ag30",2010,143000,NA
"SURVEY","PEAS, DRY EDIBLE","30ag50",2010,10500,NA
"SURVEY","PEAS, DRY EDIBLE","30ag70",2010,2200,NA
"SURVEY","PEAS, DRY EDIBLE","30ag80",2010,2100,NA
"SURVEY","PEAS, DRY EDIBLE","30ag90",2010,11100,NA
"SURVEY","POTATOES","30",2010,11300,NA
